Term1,Term2,Term3,TrigramFreq,BigramContextFreq,TrigramProb
y,también,buscar,1,1,1.0
$,y,también,1,64,0.015625
sencillo,y,&,1,1,1.0
es,sencillo,y,1,1,1.0
entonces,es,sencillo,1,1,1.0
$,entonces,es,1,5,0.2
unas,cosas,&,1,2,0.5
descargar,unas,cosas,1,1,1.0
es,descargar,unas,1,1,1.0
bueno,es,descargar,1,1,1.0
$,bueno,es,1,12,0.08333333333333333
siiiiii,bebé,&,1,1,1.0
$,siiiiii,bebé,1,1,1.0
yo,más,cariño,1,1,1.0
$,yo,más,1,41,0.024390243902439025
juntos,:,),1,1,1.0
tarea,juntos,:,1,1,1.0
hagamos,tarea,juntos,1,1,1.0
que,hagamos,tarea,1,1,1.0
quieras,que,hagamos,1,1,1.0
buscar,una,info,1,1,1.0
una,info,&,1,1,1.0
$,vale,cariño,1,4,0.25
mi,cielo,me,1,10,0.1
y,me,quede,1,11,0.09090909090909091
11,y,me,1,1,1.0
las,11,y,1,1,1.0
a,las,11,1,9,0.1111111111111111
comi,a,las,1,1,1.0
llegamos,comi,a,1,1,1.0
que,llegamos,comi,1,1,1.0
es,que,llegamos,1,24,0.041666666666666664
cielo,me,quede,1,1,1.0
perdón,mi,cielo,1,2,0.5
vale,cariño,&,1,1,1.0
mis,tíos,&,1,1,1.0
a,mis,tíos,1,1,1.0
dejar,a,mis,1,1,1.0
a,dejar,a,1,1,1.0
voy,a,dejar,1,6,0.16666666666666666
más,preciosa,&,1,2,0.5
de,apurarme,&,1,1,1.0
trataré,de,apurarme,1,1,1.0
$,trataré,de,1,1,1.0
si,vocibalior,&,1,1,1.0
$,ósea,si,1,1,1.0
le,dijiste,que,1,1,1.0
lo,sé,&,1,1,1.0
$,yo,lo,1,41,0.024390243902439025
bueno,molesta,&,1,1,1.0
$,bueno,molesta,1,12,0.08333333333333333
con,ellas,&,1,1,1.0
enojada,con,ellas,1,1,1.0
erasto,enojada,con,1,1,1.0
para,erasto,enojada,1,1,1.0
motivos,para,erasto,1,1,1.0
tienes,motivos,para,1,1,1.0
si,tienes,motivos,1,1,1.0
pero,si,tienes,1,7,0.14285714285714285
mmm,pero,si,1,1,1.0
$,mmm,pero,1,8,0.125
en,equipo,&,1,1,1.0
era,en,equipo,1,1,1.0
modos,era,en,1,1,1.0
todos,modos,era,1,1,1.0
de,todos,modos,1,1,1.0
que,de,todos,1,1,1.0
es,que,de,1,24,0.041666666666666664
pues,es,que,1,1,1.0
yo,lo,sé,1,3,0.3333333333333333
$,pero,bebé,1,64,0.015625
gigi,bebé,&,1,1,1.0
pero,bebé,ya,1,1,1.0
porque,es,sorpresa,1,3,0.3333333333333333
jejeje,porque,es,1,1,1.0
vamos,jejeje,porque,1,1,1.0
donde,vamos,jejeje,1,1,1.0
a,donde,vamos,1,2,0.5
dijo,a,donde,1,2,0.5
y,le,dijo,1,8,0.125
tu,mamá,&,1,2,0.5
con,tu,mamá,1,3,0.3333333333333333
hablo,con,tu,1,1,1.0
yo,hablo,con,1,1,1.0
$,yo,hablo,1,41,0.024390243902439025
planes,el,sábado,1,1,1.0
hagas,planes,el,1,1,1.0
no,hagas,planes,1,1,1.0
$,no,hagas,1,116,0.008620689655172414
un,plan,&,1,1,1.0
en,un,plan,1,4,0.25
pensé,en,un,1,1,1.0
ya,pensé,en,1,1,1.0
bebé,ya,pensé,1,1,1.0
mmm,pues,es,1,2,0.5
ah,yaya,&,1,1,1.0
$,ah,yaya,1,15,0.06666666666666667
dijo,?,&,1,1,1.0
parte,tambn,no,1,1,1.0
a,parte,tambn,1,1,1.0
$,a,parte,1,18,0.05555555555555555
siente,mal,&,1,1,1.0
se,siente,mal,1,1,1.0
si,se,siente,1,11,0.09090909090909091
mejor,si,se,1,2,0.5
lo,mejor,si,1,2,0.5
a,lo,mejor,1,2,0.5
amor,a,lo,1,1,1.0
mi,amor,a,1,20,0.05
chale,mi,amor,1,1,1.0
",",chale,mi,1,1,1.0
entiendo,",",chale,1,1,1.0
mmmm,entiendo,",",1,1,1.0
$,mmmm,entiendo,1,6,0.16666666666666666
enojar,bebé,?,1,1,1.0
hizo,enojar,bebé,1,1,1.0
te,hizo,enojar,1,1,1.0
que,te,hizo,1,13,0.07692307692307693
dijiste,que,te,1,1,1.0
tambn,no,se,1,1,1.0
no,se,pueden,1,10,0.1
se,pueden,enojar,1,1,1.0
no,entiendo,porque,1,2,0.5
te,dijo,?,1,3,0.3333333333333333
y,que,te,1,7,0.14285714285714285
contigo,bebé,&,1,1,1.0
payasa,contigo,bebé,1,1,1.0
medio,payasa,contigo,1,1,1.0
está,medio,payasa,1,1,1.0
dani,está,medio,1,1,1.0
porque,dani,está,1,1,1.0
entiendo,porque,dani,1,1,1.0
pues,no,entiendo,1,3,0.3333333333333333
pueden,enojar,contigo,1,1,1.0
y,pues,no,1,2,0.5
tarea,xd,&,1,1,1.0
la,tarea,xd,1,2,0.5
hiciste,la,tarea,1,1,1.0
les,hiciste,la,1,1,1.0
literal,les,hiciste,1,1,1.0
porque,literal,les,1,1,1.0
contigo,porque,literal,1,1,1.0
enojar,contigo,porque,1,1,1.0
es,sorpresa,&,1,1,1.0
no,he,datilado,1,6,0.16666666666666666
he,datilado,nada,1,1,1.0
mo,?,&,1,1,1.0
empezó,la,clase,1,1,1.0
ya,empezó,la,1,1,1.0
que,ya,empezó,1,3,0.3333333333333333
es,que,ya,1,24,0.041666666666666664
mi,bebé,&,1,1,1.0
a,mi,bebé,1,17,0.058823529411764705
2,a,mi,1,1,1.0
dame,2,a,1,3,0.3333333333333333
decisión,bebé,&,1,1,1.0
tu,decisión,bebé,1,1,1.0
en,tu,decisión,1,1,1.0
firme,en,tu,1,1,1.0
mantente,firme,en,1,1,1.0
talvez,mantente,firme,1,1,1.0
pues,talvez,mantente,1,1,1.0
mmm,pues,talvez,1,2,0.5
oh,no,bebé,1,1,1.0
$,oh,no,1,3,0.3333333333333333
$,teins,&,1,1,1.0
$,reina,&,1,1,1.0
vale,bebé,&,1,1,1.0
la,clase,&,1,1,1.0
y,no,entiendo,1,3,0.3333333333333333
no,entiendo,nada,1,2,0.5
$,ay,no,1,9,0.1111111111111111
es,gigi,bebé,1,1,1.0
así,es,gigi,1,1,1.0
que,así,es,1,2,0.5
siento,que,así,1,4,0.25
tomes,personal,&,1,1,1.0
lo,tomes,personal,1,1,1.0
te,lo,tomes,1,2,0.5
no,te,lo,1,13,0.07692307692307693
ay,no,bebé,1,1,1.0
eso,bebé,&,1,1,1.0
entiendo,nada,😭,1,1,1.0
con,eso,bebé,1,2,0.5
caso,con,eso,1,1,1.0
hagas,caso,con,1,1,1.0
les,hagas,caso,1,1,1.0
no,les,hagas,1,2,0.5
$,no,les,1,116,0.008620689655172414
qn,?,&,1,1,1.0
$,qn,?,1,4,0.25
nada,😭,😭,1,1,1.0
$,vale,bebé,1,4,0.25
noche,mo,?,1,1,1.0
datilado,nada,&,1,1,1.0
la,noche,mo,1,1,1.0
la,dinámica,siempre,1,1,1.0
sea,la,dinámica,1,1,1.0
así,sea,la,1,1,1.0
que,así,sea,1,2,0.5
creo,que,así,1,14,0.07142857142857142
no,creo,que,1,3,0.3333333333333333
pelea,no,creo,1,1,1.0
pequeña,pelea,no,1,1,1.0
una,pequeña,pelea,1,1,1.0
es,una,pequeña,1,2,0.5
solo,es,una,1,2,0.5
que,solo,es,1,1,1.0
como,que,solo,1,2,0.5
piensa,como,que,1,1,1.0
$,piensa,como,1,1,1.0
en,eso,&,1,1,1.0
pienses,en,eso,1,1,1.0
no,pienses,en,1,1,1.0
bebé,no,pienses,1,3,0.3333333333333333
porque,mi,amor,1,4,0.25
$,desayunado,&,1,1,1.0
dinámica,siempre,bebé,1,1,1.0
siempre,bebé,&,1,1,1.0
se,que,las,1,4,0.25
$,esq,ella,1,21,0.047619047619047616
en,la,noche,1,13,0.07692307692307693
es,en,la,1,2,0.5
pero,es,en,1,1,1.0
$,pero,es,1,64,0.015625
mejor,mi,amor,1,1,1.0
conoce,mejor,mi,1,1,1.0
las,conoce,mejor,1,1,1.0
ella,las,conoce,1,1,1.0
esq,ella,las,1,1,1.0
yiyi,bebé,?,1,1,1.0
que,las,quieres,1,1,1.0
a,yiyi,bebé,1,1,1.0
opinión,a,yiyi,1,1,1.0
una,opinión,a,1,1,1.0
pides,una,opinión,1,1,1.0
le,pides,una,1,1,1.0
no,le,pides,1,4,0.25
porque,no,le,1,6,0.16666666666666666
quieres,mucho,&,1,1,1.0
las,quieres,mucho,1,1,1.0
$,se,pasaron,1,10,0.1
$,shiiiiiiiit,&,1,1,1.0
de,la,guayaba,1,16,0.0625
hay,skin,de,1,1,1.0
cum,a,la,1,1,1.0
feliz,cum,a,1,1,1.0
$,feliz,cum,1,3,0.3333333333333333
peluche,caligari,&,1,1,1.0
el,peluche,caligari,1,1,1.0
gano,el,peluche,1,1,1.0
esq,gano,el,1,1,1.0
bueno,esq,gano,1,1,1.0
lo,bueno,esq,1,1,1.0
pero,lo,bueno,1,1,1.0
$,pero,lo,1,64,0.015625
pobre,paxtoan,&,1,1,1.0
ma,pobre,paxtoan,1,1,1.0
no,ma,pobre,1,53,0.018867924528301886
💙,🦅,&,1,1,1.0
💛,💙,🦅,1,1,1.0
$,💛,💙,1,1,1.0
gerry,partían,&,1,1,1.0
q,gerry,partían,1,2,0.5
ora,q,gerry,1,3,0.3333333333333333
de,avatar,&,1,1,1.0
a,la,más,1,14,0.07142857142857142
la,más,piton,1,2,0.5
más,piton,de,1,1,1.0
$,no,puedo,1,116,0.008620689655172414
$,anulo,voto,1,3,0.3333333333333333
1,pendejo,&,1,1,1.0
dijo,1,pendejo,1,1,1.0
como,dijo,1,1,1,1.0
$,como,dijo,1,14,0.07142857142857142
te,papiaron,&,1,1,1.0
papstian,te,papiaron,1,1,1.0
pinche,papstian,te,1,1,1.0
$,pinche,papstian,1,10,0.1
bro,🔥,🔥,1,1,1.0
piton,de,las,1,1,1.0
necesites,bro,🔥,1,1,1.0
que,necesites,bro,1,1,1.0
cosa,que,necesites,1,1,1.0
cualquier,cosa,que,1,1,1.0
q,cualquier,cosa,1,1,1.0
sabes,q,cualquier,1,3,0.3333333333333333
q,pedo,🔥,1,1,1.0
sabes,q,pedo,1,3,0.3333333333333333
tú,sabes,q,1,2,0.5
skin,de,avatar,1,1,1.0
si,hay,skin,1,2,0.5
$,jeasn,tiene,1,1,1.0
solo,si,hay,1,1,1.0
la,rayerson,&,1,2,0.5
toda,la,rayerson,1,2,0.5
$,toda,la,1,1,1.0
de,esas,&,1,1,1.0
gustan,de,esas,1,1,1.0
le,gustan,de,1,2,0.5
gsu,le,gustan,1,1,1.0
a,gsu,le,1,1,1.0
awas,a,gsu,1,1,1.0
$,awas,a,1,4,0.25
o,fane,&,1,1,1.0
foto,o,fane,1,3,0.3333333333333333
de,febrero,&,1,1,1.0
31,de,febrero,1,1,1.0
es,31,de,1,1,1.0
cumpleaños,es,31,1,1,1.0
su,cumpleaños,es,1,1,1.0
$,su,cumpleaños,1,2,0.5
falta,pablo,dario,1,1,1.0
$,falta,pablo,1,1,1.0
🙏,🙏,&,1,2,0.5
y,al,topar,1,2,0.5
al,topar,con,1,1,1.0
topar,con,pared,1,1,1.0
jorge,mecánico,&,1,1,1.0
pero,solo,si,1,1,1.0
$,pero,solo,1,64,0.015625
jugar,genshin,&,1,1,1.0
quiero,jugar,genshin,1,1,1.0
tambn,quiero,jugar,1,1,1.0
yo,tambn,quiero,1,4,0.25
no,es,&,1,5,0.2
ahí,no,es,1,1,1.0
$,ahí,no,1,1,1.0
de,jorge,mecánico,1,1,1.0
con,pared,a,1,1,1.0
letrero,de,jorge,1,1,1.0
un,letrero,de,1,1,1.0
veas,un,letrero,1,1,1.0
cuando,veas,un,1,1,1.0
y,cuando,veas,1,1,1.0
$,y,cuando,1,64,0.015625
la,derecha,&,1,1,1.0
a,la,derecha,1,14,0.07142857142857142
pared,a,la,1,1,1.0
anulo,voto,&,1,1,1.0
jeasn,tiene,el,1,1,1.0
fútbol,fútbol,siempre,1,2,0.5
pero,esa,señora,1,1,1.0
pero,el,gorila,1,3,0.3333333333333333
bn,zz,&,1,1,1.0
es,bn,zz,1,3,0.3333333333333333
loba,es,bn,1,1,1.0
la,loba,es,1,1,1.0
$,la,loba,1,18,0.05555555555555555
el,gorilla,&,1,1,1.0
es,el,gorilla,1,8,0.125
mejor,es,el,1,1,1.0
lo,mejor,es,1,2,0.5
$,lo,mejor,1,8,0.125
lo,peor,&,1,2,0.5
naaaah,es,lo,1,1,1.0
$,naaaah,es,1,1,1.0
esa,loba,&,1,1,1.0
$,esa,loba,1,2,0.5
la,película,&,1,1,1.0
de,la,película,1,16,0.0625
peor,de,la,1,1,1.0
lo,peor,de,1,2,0.5
señora,es,lo,1,1,1.0
el,gorila,se,1,1,1.0
gorila,se,agarra,1,1,1.0
se,agarra,a,1,1,1.0
le,gustan,los,1,2,0.5
$,fútbol,fútbol,1,1,1.0
el,desafío,&,1,1,1.0
hsm,el,desafío,1,1,1.0
gusta,hsm,el,1,1,1.0
le,gusta,hsm,1,2,0.5
hecho,le,gusta,1,1,1.0
de,hecho,le,1,3,0.3333333333333333
los,musicales,&,1,1,1.0
gustan,los,musicales,1,1,1.0
si,le,gustan,1,2,0.5
agarra,a,chingadazos,1,1,1.0
apop,si,le,1,1,1.0
pero,apop,si,1,1,1.0
$,pero,apop,1,64,0.015625
o,babuino,&,1,1,1.0
$,o,babuino,1,14,0.07142857142857142
el,mono,&,1,1,1.0
con,el,mono,1,3,0.3333333333333333
chingadazos,con,el,1,1,1.0
a,chingadazos,con,1,1,1.0
esa,señora,es,1,1,1.0
$,pero,esa,1,64,0.015625
tiene,el,poder,1,1,1.0
con,isaac,&,1,1,1.0
nombre,de,leonor,1,1,1.0
el,nombre,de,1,1,1.0
puse,el,nombre,1,1,1.0
yo,puse,el,1,1,1.0
$,yo,puse,1,41,0.024390243902439025
buenos,dias,&,1,1,1.0
$,buenos,dias,1,7,0.14285714285714285
busco,roro,&,1,1,1.0
deja,busco,roro,1,1,1.0
$,deja,busco,1,3,0.3333333333333333
un,buen,&,1,3,0.3333333333333333
mandó,un,buen,1,1,1.0
mariana,mandó,un,1,1,1.0
de,mariana,mandó,1,2,0.5
abuelita,de,mariana,1,1,1.0
la,abuelita,de,1,1,1.0
$,la,abuelita,1,18,0.05555555555555555
la,mafia,&,1,1,1.0
de,la,mafia,1,16,0.0625
poder,de,la,1,1,1.0
el,poder,de,1,1,1.0
ora,q,te,1,3,0.3333333333333333
q,te,traes,1,2,0.5
te,traes,con,1,1,1.0
buenas,🍍,🍍,1,1,1.0
clases,con,isaac,1,2,0.5
más,qlero,tomar,1,1,1.0
pero,más,qlero,1,1,1.0
$,pero,más,1,64,0.015625
con,neftali,&,1,1,1.0
clases,con,neftali,1,2,0.5
que,qlero,tomar,1,1,1.0
ma,que,qlero,1,3,0.3333333333333333
🍍,🍍,&,1,1,1.0
reparte,buenas,🍍,1,1,1.0
traes,con,gsus,1,1,1.0
wey,reparte,buenas,1,1,1.0
ese,wey,reparte,1,3,0.3333333333333333
$,ese,wey,1,10,0.1
mi,quiquiriqui,&,1,1,1.0
con,mi,quiquiriqui,1,1,1.0
awas,con,mi,1,1,1.0
$,awas,con,1,4,0.25
gsus,antoine,&,1,1,1.0
con,gsus,antoine,1,1,1.0
🙏,🙏,🙏,1,2,0.5
$,🙏,🙏,1,1,1.0
de,artista,&,1,1,1.0
se,si,vale,1,2,0.5
no,tengo,nada,1,6,0.16666666666666666
cada,qn,&,1,1,1.0
de,cada,qn,1,1,1.0
sea,de,cada,1,2,0.5
lo,q,sea,1,1,1.0
$,lo,q,1,8,0.125
diego,nena,&,1,1,1.0
tema,diego,nena,1,1,1.0
soy,tema,diego,1,1,1.0
$,soy,tema,1,2,0.5
la,vd,&,1,10,0.1
ituriel,zzz,&,1,1,1.0
$,ituriel,zzz,1,1,1.0
$,ontan,&,1,1,1.0
todos,excepto,&,1,1,1.0
a,todos,excepto,1,2,0.5
días,a,todos,1,1,1.0
buenos,días,a,1,7,0.14285714285714285
$,pinche,perra,1,10,0.1
la,pena,&,1,1,1.0
vale,la,pena,1,1,1.0
tengo,nada,contra,1,1,1.0
nada,contra,nadie,1,1,1.0
contra,nadie,&,1,1,1.0
a,ninguna,picafresa,1,1,1.0
$,hacer,q,1,1,1.0
🤣,🤣,&,1,3,0.3333333333333333
$,🤣,🤣,1,1,1.0
alburepo,solito,&,1,1,1.0
se,alburepo,solito,1,1,1.0
nahum,se,alburepo,1,1,1.0
el,nahum,se,1,1,1.0
pero,el,nahum,1,3,0.3333333333333333
ninguna,picafresa,&,1,1,1.0
invites,a,ninguna,1,1,1.0
weno,ya,pobre,1,2,0.5
no,invites,a,1,1,1.0
pero,no,invites,1,7,0.14285714285714285
qn,quiera,&,1,1,1.0
a,qn,quiera,1,1,1.0
invite,a,qn,1,1,1.0
q,invite,a,1,1,1.0
$,q,invite,1,30,0.03333333333333333
pobre,dogo,&,1,1,1.0
ya,pobre,dogo,1,1,1.0
si,vale,la,1,1,1.0
a,minería,&,1,1,1.0
carrera,de,artista,1,1,1.0
iría,a,minería,1,1,1.0
$,desde,q,1,1,1.0
to,win,&,1,1,1.0
pay,to,win,1,1,1.0
bn,pay,to,1,1,1.0
es,bn,pay,1,3,0.3333333333333333
si,es,bn,1,6,0.16666666666666666
pero,si,es,1,7,0.14285714285714285
bueno,pero,si,1,1,1.0
muy,bueno,pero,1,1,1.0
era,muy,bueno,1,1,1.0
royale,era,muy,1,1,1.0
clash,royale,era,1,1,1.0
5215515359878,clash,royale,1,1,1.0
@,5215515359878,clash,1,1,1.0
$,@,5215515359878,1,17,0.058823529411764705
twitter,premium,&,1,1,1.0
$,twitter,premium,1,1,1.0
mi,cama,&,1,1,1.0
en,mi,cama,1,6,0.16666666666666666
$,en,mi,1,17,0.058823529411764705
✌,️,&,1,2,0.5
desde,q,salieron,1,1,1.0
q,salieron,las,1,1,1.0
salieron,las,evoluciones,1,1,1.0
la,ruina,del,1,1,1.0
solo,iría,a,1,1,1.0
$,solo,iría,1,9,0.1111111111111111
ir,mañana,&,1,1,1.0
no,ir,mañana,1,1,1.0
pensando,no,ir,1,1,1.0
estoy,pensando,no,1,1,1.0
$,estoy,pensando,1,3,0.3333333333333333
del,jugador,&,1,1,1.0
ruina,del,jugador,1,1,1.0
de,la,ruina,1,16,0.0625
las,evoluciones,&,1,1,1.0
representación,de,la,1,1,1.0
la,representación,de,1,1,1.0
es,la,representación,1,6,0.16666666666666666
es,adictivo,&,1,1,1.0
porque,es,adictivo,1,3,0.3333333333333333
juego,porque,es,1,1,1.0
buen,juego,porque,1,1,1.0
es,buen,juego,1,1,1.0
$,es,buen,1,33,0.030303030303030304
hacer,q,&,1,1,1.0
$,chicas,tarde,1,10,0.1
chicas,tarde,escuchen,1,6,0.16666666666666666
tarde,escuchen,el,1,1,1.0
a,chicas,tarde,1,1,1.0
mañana,a,chicas,1,1,1.0
chicas,mañana,a,1,4,0.25
sueño,de,las,1,1,1.0
el,sueño,de,1,1,1.0
cumplió,el,sueño,1,1,1.0
se,cumplió,el,1,1,1.0
cuando,se,cumplió,1,1,1.0
separaron,cuando,se,1,1,1.0
se,separaron,cuando,1,1,1.0
chicas,se,separaron,1,1,1.0
las,chicas,se,1,7,0.14285714285714285
$,las,chicas,1,3,0.3333333333333333
$,estamos,para,1,3,0.3333333333333333
amistad,por,&,1,1,1.0
equipo,amistad,por,1,2,0.5
gracias,equipo,amistad,1,1,1.0
$,gracias,equipo,1,25,0.04
estado,en,mi,1,1,1.0
he,estado,en,1,1,1.0
no,he,estado,1,6,0.16666666666666666
$,se,fue,1,10,0.1
se,fue,viral,1,1,1.0
fue,viral,&,1,1,1.0
ojalá,se,haga,1,1,1.0
mi,carrera,de,1,1,1.0
pague,mi,carrera,1,1,1.0
me,pague,mi,1,1,1.0
y,me,pague,1,11,0.09090909090909091
me,mantenga,&,1,1,1.0
y,me,mantenga,1,11,0.09090909090909091
famosa,y,me,1,1,1.0
haga,famosa,y,1,1,1.0
se,haga,famosa,1,1,1.0
ay,ojalá,se,1,1,1.0
$,yo,le,1,41,0.024390243902439025
$,ay,ojalá,1,9,0.1111111111111111
tiene,15k,&,1,1,1.0
ya,tiene,15k,1,1,1.0
$,ya,tiene,1,30,0.03333333333333333
😆,😆,&,1,2,0.5
😆,😆,😆,1,2,0.5
$,😆,😆,1,1,1.0
le,comenté,&,1,1,1.0
yo,le,comenté,1,1,1.0
no,estoy,en,1,1,1.0
todavía,no,estoy,1,1,1.0
yo,todavía,no,1,1,1.0
albureandise,soito,&,1,1,1.0
general,de,discord,1,1,1.0
canal,general,de,1,1,1.0
el,canal,general,1,1,1.0
en,el,canal,1,11,0.09090909090909091
esta,en,el,1,1,1.0
pero,esta,en,1,1,1.0
$,pero,esta,1,64,0.015625
nahum,*,&,1,1,1.0
$,nahum,*,1,2,0.5
nahuel,albureandise,soito,1,1,1.0
$,especial,vacaciones,1,2,0.5
es,nahuel,albureandise,1,1,1.0
$,es,nahuel,1,33,0.030303030303030304
q,mande,&,1,1,1.0
general,q,mande,1,1,1.0
discord,general,q,1,1,1.0
de,discord,general,1,2,0.5
$,de,discord,1,18,0.05555555555555555
el,audio,&,1,1,1.0
escuchen,el,audio,1,1,1.0
de,discord,&,1,2,0.5
especial,vacaciones,verano,1,1,1.0
pero,yo,todavía,1,2,0.5
karaoke,así,va,1,1,1.0
$,mmmmm,&,1,1,1.0
vean,amigos,&,1,1,1.0
como,vean,amigos,1,1,1.0
weno,como,vean,1,1,1.0
$,weno,como,1,12,0.08333333333333333
estar,caro,&,1,1,1.0
a,estar,caro,1,1,1.0
va,a,estar,1,4,0.25
así,va,a,1,1,1.0
un,karaoke,así,1,1,1.0
vacaciones,verano,&,1,1,1.0
en,un,karaoke,1,4,0.25
que,en,un,1,2,0.5
siento,que,en,1,4,0.25
esq,siento,que,1,1,1.0
$,esq,siento,1,21,0.047619047619047616
hacerlo,nosotros,&,1,1,1.0
que,hacerlo,nosotros,1,2,0.5
mejor,hay,que,1,1,1.0
$,mejor,hay,1,2,0.5
fútbol,fútbol,fútbol,1,2,0.5
fútbol,siempre,fútbol,1,1,1.0
lo,que,acabo,1,7,0.14285714285714285
entons,tambn,soy,1,1,1.0
a,chiquira,&,1,1,1.0
$,a,chiquira,1,18,0.05555555555555555
$,a,&,1,18,0.05555555555555555
en,chicas,tarde,1,2,0.5
fomo,en,chicas,1,1,1.0
dio,fomo,en,1,1,1.0
me,dio,fomo,1,1,1.0
$,me,dio,1,20,0.05
día,de,hoy,1,2,0.5
el,día,de,1,4,0.25
chicas,el,día,1,1,1.0
$,chicas,el,1,10,0.1
quierp,saber,&,1,1,1.0
yo,quierp,saber,1,1,1.0
$,yo,quierp,1,41,0.024390243902439025
escuela,?,&,1,1,1.0
la,escuela,?,1,5,0.2
siguen,en,la,1,1,1.0
$,siguen,en,1,1,1.0
poquito,pi,&,1,1,1.0
soy,poquito,pi,1,1,1.0
$,esq,yo,1,21,0.047619047619047616
esq,yo,quería,1,1,1.0
yo,quería,ver,1,1,1.0
de,ese,wey,1,1,1.0
mira,el,lado,1,1,1.0
pero,mira,el,1,1,1.0
$,pero,mira,1,64,0.015625
en,uvm,&,1,1,1.0
número,en,uvm,1,1,1.0
tu,número,en,1,1,1.0
pone,tu,número,1,1,1.0
wey,pone,tu,1,1,1.0
ese,wey,pone,1,3,0.3333333333333333
dicen,de,ese,1,1,1.0
quería,ver,la,1,1,1.0
monachina,dicen,de,1,1,1.0
awas,monachina,dicen,1,1,1.0
$,awas,monachina,1,4,0.25
f,pírrico,&,1,1,1.0
$,f,pírrico,1,3,0.3333333333333333
de,artutro,&,1,1,1.0
exposición,de,artutro,1,1,1.0
la,exposición,de,1,1,1.0
ver,la,exposición,1,1,1.0
tambn,soy,poquito,1,1,1.0
$,entons,tambn,1,3,0.3333333333333333
lado,bueno,carolai,1,1,1.0
dice,pi,&,1,1,1.0
yo,cuál,soy,1,1,1.0
$,yo,cuál,1,41,0.024390243902439025
calm,energy,&,1,1,1.0
$,calm,energy,1,1,1.0
caia,mal,&,1,1,1.0
le,caia,mal,1,1,1.0
grupo,le,caia,1,1,1.0
el,grupo,le,1,1,1.0
seguro,el,grupo,1,1,1.0
de,seguro,el,1,7,0.14285714285714285
wey,de,seguro,1,1,1.0
ese,wey,de,1,3,0.3333333333333333
por,ese,wey,1,1,1.0
$,por,ese,1,8,0.125
en,botello,&,1,1,1.0
mamadotas,en,botello,1,1,1.0
puras,mamadotas,en,1,1,1.0
decía,puras,mamadotas,1,1,1.0
luego,decía,puras,1,1,1.0
y,luego,decía,1,1,1.0
$,y,luego,1,64,0.015625
cuál,soy,?,1,1,1.0
soy,?,&,1,1,1.0
$,oye,dogo,1,9,0.1111111111111111
$,perdón,amigo,1,8,0.125
me,dice,pi,1,2,0.5
milo,me,dice,1,1,1.0
bueno,milo,me,1,1,1.0
aunq,bueno,milo,1,1,1.0
$,aunq,bueno,1,1,1.0
puedo,faltar,&,1,1,1.0
no,puedo,faltar,1,3,0.3333333333333333
esq,no,puedo,1,5,0.2
perdón,amigo,&,1,1,1.0
familiar,importante,&,1,1,1.0
oye,dogo,&,1,1,1.0
evento,familiar,importante,1,1,1.0
un,evento,familiar,1,1,1.0
tengo,un,evento,1,1,1.0
esq,tengo,un,1,1,1.0
$,esq,tengo,1,21,0.047619047619047616
ir,el,sábado,1,1,1.0
podré,ir,el,1,1,1.0
no,podré,ir,1,1,1.0
ya,no,podré,1,5,0.2
el,lado,bueno,1,1,1.0
bueno,carolai,&,1,1,1.0
siempre,fútbol,⚽,1,1,1.0
pablo,neruda,&,1,1,1.0
2017,),dijo,1,1,1.0
(,2017,),1,1,1.0
prieto,(,2017,1,1,1.0
un,prieto,(,1,1,1.0
cundo,un,prieto,1,1,1.0
tambn,cundo,un,1,1,1.0
$,tambn,cundo,1,4,0.25
$,iiiiiiiih,&,1,1,1.0
y,creo,&,1,2,0.5
no,y,creo,1,2,0.5
$,no,y,1,116,0.008620689655172414
yo,también,&,1,2,0.5
corriendo,pi,&,1,1,1.0
brasil,corriendo,pi,1,1,1.0
a,brasil,corriendo,1,1,1.0
ir,a,brasil,1,3,0.3333333333333333
que,ir,a,1,1,1.0
tengo,que,ir,1,4,0.25
me,tengo,que,1,1,1.0
día,me,tengo,1,1,1.0
ese,día,me,1,1,1.0
),dijo,…,1,1,1.0
dijo,…,.,1,1,1.0
…,.,&,1,1,1.0
pero,son,con,1,2,0.5
$,verga,lo,1,1,1.0
día,antoine,&,1,1,1.0
el,día,antoine,1,4,0.25
salva,el,día,1,1,1.0
$,salva,el,1,1,1.0
te,comadre,&,1,1,1.0
$,te,comadre,1,26,0.038461538461538464
con,desigualdades,&,1,1,1.0
son,con,desigualdades,1,1,1.0
son,demostraciones,&,1,1,1.0
$,estamos,espantados,1,3,0.3333333333333333
pero,son,demostraciones,1,2,0.5
de,mates,&,1,1,1.0
algo,de,mates,1,1,1.0
con,algo,de,1,1,1.0
ayuda,con,algo,1,1,1.0
necesitamos,ayuda,con,1,1,1.0
antoine,necesitamos,ayuda,1,1,1.0
$,antoine,necesitamos,1,2,0.5
estamos,espantados,&,1,1,1.0
$,ese,día,1,10,0.1
-,pablo,neruda,1,1,1.0
$,ya,vas,1,30,0.03333333333333333
$,-,pablo,1,3,0.3333333333333333
dijo,la,profesora,1,2,0.5
ya,dijo,la,1,1,1.0
$,ya,dijo,1,30,0.03333333333333333
where,😭,&,1,1,1.0
el,where,😭,1,1,1.0
sin,el,where,1,2,0.5
hiciste,un,delete,1,1,1.0
$,hiciste,un,1,1,1.0
edo,méx,&,1,1,1.0
